Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	9	10.465116279069768	0.08442410929573663	ENSMUSG00000021453, ENSMUSG00000015312, ENSMUSG00000041954, ENSMUSG00000000125, ENSMUSG00000031785, ENSMUSG00000022602, ENSMUSG00000032446, ENSMUSG00000029075, ENSMUSG00000021366	81	1029	18082	1.9524889320807688	1.0	0.6226484028822163	74.68710443675573
GOTERM_BP_DIRECT	GO:0070507~regulation of microtubule cytoskeleton organization	2	2.3255813953488373	0.08490632227767352	ENSMUSG00000048537, ENSMUSG00000048895	81	20	18082	22.323456790123455	1.0	0.6203261996591174	74.8939674535471
GOTERM_BP_DIRECT	GO:0035162~embryonic hemopoiesis	2	2.3255813953488373	0.08895944453556877	ENSMUSG00000019256, ENSMUSG00000005672	81	21	18082	21.260435038212815	1.0	0.63382409192274	76.57122887538098
GOTERM_BP_DIRECT	GO:0001829~trophectodermal cell differentiation	2	2.3255813953488373	0.08895944453556877	ENSMUSG00000032446, ENSMUSG00000052837	81	21	18082	21.260435038212815	1.0	0.63382409192274	76.57122887538098
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	3	3.488372093023256	0.08936818304330482	ENSMUSG00000045573, ENSMUSG00000000982, ENSMUSG00000052837	81	113	18082	5.926581448705342	1.0	0.631185973143119	76.73442152333226
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	4	4.651162790697675	0.0895224519381918	ENSMUSG00000052684, ENSMUSG00000037242, ENSMUSG00000031785, ENSMUSG00000032011	81	239	18082	3.7361433958365615	1.0	0.6274976091222366	76.79573783307191
GOTERM_BP_DIRECT	GO:0045089~positive regulation of innate immune response	2	2.3255813953488373	0.09299483816912411	ENSMUSG00000024610, ENSMUSG00000105504	81	22	18082	20.29405162738496	1.0	0.6378856427144495	78.13652119881907
GOTERM_BP_DIRECT	GO:0002687~positive regulation of leukocyte migration	2	2.3255813953488373	0.09299483816912411	ENSMUSG00000041954, ENSMUSG00000020310	81	22	18082	20.29405162738496	1.0	0.6378856427144495	78.13652119881907
GOTERM_BP_DIRECT	GO:0030595~leukocyte chemotaxis	2	2.3255813953488373	0.09299483816912411	ENSMUSG00000000982, ENSMUSG00000051212	81	22	18082	20.29405162738496	1.0	0.6378856427144495	78.13652119881907
GOTERM_BP_DIRECT	GO:0045582~positive regulation of T cell differentiation	2	2.3255813953488373	0.09299483816912411	ENSMUSG00000027720, ENSMUSG00000024610	81	22	18082	20.29405162738496	1.0	0.6378856427144495	78.13652119881907
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	3	3.488372093023256	0.09477965511622062	ENSMUSG00000045573, ENSMUSG00000027720, ENSMUSG00000037405	81	117	18082	5.723963279518835	1.0	0.6409820701616026	78.79713591871882
